Date,aapl,csco,ibm,msft
2006-07-10,55.0,18.969999,76.66999799999998,23.5
2006-07-11,55.649999,18.690001,76.470001,23.1
2006-07-12,52.960001,18.26,75.480003,22.639999
2006-07-13,52.250001,18.02,74.239998,22.26
2006-07-14,50.670002,17.940001000000006,73.57,22.290001
2006-07-17,52.37,17.969998999999994,73.699997,22.48
2006-07-18,52.899999,17.879998999999994,74.260002,22.74
2006-07-19,54.1,18.0,76.07,23.4
2006-07-20,60.500003,17.879998999999994,75.480003,22.85
2006-07-21,60.720001,17.459999,74.860001,23.870001
2006-07-24,61.419997,17.950001,75.989998,24.0
2006-07-25,61.930002,18.07,75.889999,24.219999
2006-07-26,63.87,17.940001000000006,75.83000200000002,24.370001
2006-07-27,63.400002,17.690001000000006,76.150002,23.870001
2006-07-28,65.589999,18.08,76.959999,24.25
2006-07-31,67.96,17.879998999999994,77.410004,24.059999
2006-08-01,67.180002,17.48,76.139999,23.99
2006-08-02,68.159998,17.48,76.32,24.299999
2006-08-03,69.589997,17.559998999999998,76.33000200000002,24.209999
2006-08-04,68.300001,17.24,75.910004,24.290001
2006-08-07,67.210003,17.41,75.519997,24.219999
2006-08-08,64.780001,17.290001,75.33000200000002,24.34
2006-08-09,63.59,19.780001,75.389999,24.440001
2006-08-10,64.069998,19.559999,75.739998,24.459999
2006-08-11,63.650002,19.540001,75.480003,24.43
2006-08-14,63.940001,20.09,76.68,24.530001
2006-08-15,66.449999,20.65,77.08000200000002,24.620001
2006-08-16,67.98,21.1,79.089996,24.700001
2006-08-17,67.589998,20.85,79.370003,24.700001
2006-08-18,67.909999,20.860001,79.900002,25.790001
2006-08-21,66.560001,20.91,79.279999,26.120001
2006-08-22,67.61999899999999,21.24,78.949997,25.620001
2006-08-23,67.309999,21.049999,78.66999799999998,25.67
2006-08-24,67.81000300000001,21.09,79.379997,25.74
2006-08-25,68.749998,21.049999,79.879997,25.85
2006-08-28,66.979998,21.41,80.32,25.950001
2006-08-29,66.48,21.68,81.400002,25.84
2006-08-30,66.959997,21.67,81.220001,25.799999
2006-08-31,67.849998,21.99,80.970001,25.700001
2006-09-01,68.380003,22.27,81.410004,25.84
2006-09-05,71.48,22.09,80.849998,25.610001
2006-09-06,70.030001,21.690001,80.279999,25.610001
2006-09-07,72.79999699999998,21.540001,79.400002,25.43
2006-09-08,72.519998,21.75,80.660004,25.6
2006-09-11,72.499997,21.959999,80.93,25.91
2006-09-12,72.63,22.65,82.279999,25.93
2006-09-13,74.20000300000002,22.65,82.209999,25.98
2006-09-14,74.170002,22.700001,82.470001,26.33
2006-09-15,74.1,22.719999,82.940002,26.85
2006-09-18,73.890002,22.84,82.239998,26.790001
2006-09-19,73.77,22.76,81.870003,26.860001
2006-09-20,75.26,23.27,83.41999799999998,27.18
2006-09-21,74.65,23.01,81.610001,26.9
2006-09-22,73.000002,22.879999,81.209999,26.66
2006-09-25,75.749998,23.23,82.0,26.950001
2006-09-26,77.610001,23.5,82.5,27.200001
2006-09-27,76.41,23.35,82.089996,27.440001
2006-09-28,77.01,23.48,81.989998,27.4
2006-09-29,76.98,22.98,81.940002,27.35
2006-10-02,74.859998,22.98,81.870003,27.360001
2006-10-03,74.08,23.41,81.650002,27.370001
2006-10-04,75.380003,23.93,83.099998,27.940001
2006-10-05,74.82999699999998,23.9,82.91999799999998,27.92
2006-10-06,74.220003,24.09,83.139999,27.870001
2006-10-09,74.629999,24.309999,84.0,27.719999
2006-10-10,73.81,24.33,84.190002,27.690001
2006-10-11,73.23,24.4,84.190002,27.540001
2006-10-12,75.26,24.450001,84.699997,28.219999
2006-10-13,75.02000100000002,24.530001,86.08000200000002,28.370001
2006-10-16,75.399997,24.59,86.709999,28.450001
2006-10-17,74.289998,24.48,86.949997,28.440001
2006-10-18,74.529997,24.18,89.82,28.52
2006-10-19,78.989999,24.16,89.860001,28.290001
2006-10-20,79.950001,24.549999,90.480003,28.43
2006-10-23,81.460002,24.43,91.559998,28.450001
2006-10-24,81.049999,24.34,91.489998,28.280001
2006-10-25,81.68,24.290001,91.830002,28.309999
2006-10-26,82.189999,24.190001,91.540001,28.35
2006-10-27,80.409998,23.719999,90.760002,28.34
2006-10-30,80.41999799999998,23.9,91.5,28.530001
2006-10-31,81.08,24.129999,92.330002,28.709999
2006-11-01,79.160003,24.1,91.800003,28.809999
2006-11-02,78.97999899999998,24.049999,91.68,28.77
2006-11-03,78.290003,23.77,91.410004,28.73
2006-11-06,79.710002,24.68,92.599998,28.84
2006-11-07,80.51,24.84,92.75,28.950001
2006-11-08,82.449998,25.1,92.589996,28.98
2006-11-09,83.339998,26.709999,92.419998,29.26
2006-11-10,83.12,26.74,91.760002,29.24
2006-11-13,84.350001,26.68,92.07,29.35
2006-11-14,85.000003,26.639999,93.290001,29.23
2006-11-15,84.050001,26.6,93.110001,29.120001
2006-11-16,85.60999699999998,27.15,93.470001,29.469999
2006-11-17,85.850002,26.93,93.809998,29.4
2006-11-20,86.470003,27.110001,93.25,29.889999
2006-11-21,88.599998,26.799999,93.080002,29.92
2006-11-22,90.309998,26.91,93.519997,29.92
2006-11-24,91.630001,26.84,93.349998,29.76
2006-11-27,89.54,25.799999,91.449997,29.48
2006-11-28,91.809999,27.030001,91.349998,29.389999
2006-11-29,91.799998,27.08,91.519997,29.57
2006-11-30,91.660002,26.91,91.919998,29.360001
2006-12-01,91.320001,26.690001,91.25,29.120001
2006-12-04,91.120003,27.25,93.510002,29.33
2006-12-05,91.27,27.040001,94.480003,29.129999
2006-12-06,89.83,27.09,94.120003,28.99
2006-12-07,87.040003,26.879999,94.230003,28.85
2006-12-08,88.259997,26.98,93.860001,29.4
2006-12-11,88.750002,27.110001,93.639999,29.540001
2006-12-12,86.140002,27.08,94.120003,29.43
2006-12-13,89.050002,27.25,94.769997,29.549999
2006-12-14,88.54999699999998,27.309999,95.360001,30.07
2006-12-15,87.719998,27.559999,95.300003,30.190001
2006-12-18,85.47,27.610001,95.440002,29.889999
2006-12-19,86.309999,27.629999,96.0,29.99
2006-12-20,84.759997,27.389999,96.0,30.09
2006-12-21,82.900002,27.290001,95.910004,29.98
2006-12-22,82.199999,26.93,95.25,29.639999
2006-12-26,81.510003,27.190001,95.660004,29.99
2006-12-27,81.520003,27.299999,97.199997,30.02
2006-12-28,80.870002,27.42,96.970001,29.98
2006-12-29,84.839999,27.33,97.150002,29.860001
2007-01-03,83.800002,27.73,97.269997,29.860001
2007-01-04,85.659998,28.459999,98.309998,29.809999
2007-01-05,85.04999699999998,28.469999,97.419998,29.639999
2007-01-08,85.47,28.629999,98.900002,29.93
2007-01-09,92.570003,28.469999,100.07,29.959999
2007-01-10,96.999997,28.68,98.889999,29.66
2007-01-11,95.800003,28.690001,98.650002,30.700001
2007-01-12,94.620003,28.92,99.339996,31.209999
2007-01-16,97.099999,28.040001,100.82,31.16
2007-01-17,94.949997,26.98,100.019997,31.1
2007-01-18,89.070003,26.450001,99.449997,31.0
2007-01-19,88.500003,26.700001,96.169998,31.110001
2007-01-22,86.789997,26.530001,97.110001,30.719999
2007-01-23,85.699999,26.040001,97.080002,30.74
2007-01-24,86.700002,26.889999,97.400002,31.09
2007-01-25,86.249998,26.219999,97.510002,30.450001
2007-01-26,85.379998,26.35,97.449997,30.6
2007-01-29,85.939998,26.209999,98.540001,30.530001
2007-01-30,85.550002,26.25,99.370003,30.48
2007-01-31,85.73,26.620001,99.150002,30.860001
2007-02-01,84.739997,26.59,99.0,30.559999
2007-02-02,84.749997,27.139999,99.169998,30.190001
2007-02-05,83.939999,27.51,100.379997,29.610001
2007-02-06,84.149997,27.280001,99.849998,29.51
2007-02-07,86.150002,28.09,99.540001,29.370001
2007-02-08,86.180003,28.139999,99.620003,29.26
2007-02-09,83.270003,27.709999,98.550003,28.98
2007-02-12,84.88,27.540001,98.580002,28.940001
2007-02-13,84.70000300000002,27.18,98.290001,29.01
2007-02-14,85.300003,27.459999,99.199997,29.4
2007-02-15,85.210001,27.559999,98.919998,29.459999
2007-02-16,84.829999,27.52,98.989998,28.74
2007-02-20,85.899997,27.66,99.349998,28.83
2007-02-21,89.199999,27.379999,99.089996,29.35
2007-02-22,89.509999,27.4,98.5,29.389999
2007-02-23,89.070003,27.51,97.730003,28.9
2007-02-26,88.510003,27.24,96.910004,29.07
2007-02-27,83.929998,25.709999,93.959999,27.870001
2007-02-28,84.610001,25.940001,92.940002,28.17
2007-03-01,87.06000300000002,25.85,92.269997,28.09
2007-03-02,85.409999,25.299999,90.900002,27.76
2007-03-05,86.32,25.459999,91.809998,27.549999
2007-03-06,88.190002,25.959999,93.800003,27.83
2007-03-07,87.719998,25.870001,93.940002,27.610001
2007-03-08,87.999998,26.15,93.0,27.32
2007-03-09,87.96999699999998,26.08,93.279999,27.290001
2007-03-12,89.870001,26.17,94.110001,27.440001
2007-03-13,88.400001,25.5,92.709999,26.719999
2007-03-14,89.999997,25.85,93.760002,27.4
2007-03-15,89.570001,25.809999,93.449997,27.280001
2007-03-16,89.590001,25.99,93.25,27.33
2007-03-19,91.130003,26.299999,93.989998,27.83
2007-03-20,91.479998,26.34,94.5,27.84
2007-03-21,93.869999,26.790001,95.360001,28.52
2007-03-22,93.960001,26.370001,95.190002,28.27
2007-03-23,93.519998,26.190001,95.029999,28.02
2007-03-26,95.849998,26.34,95.0,28.219999
2007-03-27,95.460002,25.93,94.730003,27.719999
2007-03-28,93.239998,25.700001,94.260002,27.639999
2007-03-29,93.750003,25.43,94.57,27.75
2007-03-30,92.909997,25.530001,94.260002,27.870001
2007-04-02,93.650001,25.4,95.209999,27.74
2007-04-03,94.5,25.85,96.099998,27.870001
2007-04-04,94.270001,26.1,96.209999,28.5
2007-04-05,94.679997,26.059999,96.519997,28.549999
2007-04-09,93.650001,26.200001,96.620003,28.57
2007-04-10,94.250001,25.99,96.459999,28.4
2007-04-11,92.590003,25.790001,95.160004,28.110001
2007-04-12,92.190001,25.969999,95.669998,28.540001
2007-04-13,90.240003,26.68,94.93,28.610001
2007-04-16,91.430003,26.620001,96.18,28.73
2007-04-17,90.349998,26.84,97.120003,28.85
2007-04-18,90.4,26.870001,94.800003,28.6
2007-04-19,90.270003,26.68,94.290001,28.690001
2007-04-20,90.969999,26.99,94.580002,29.02
2007-04-23,93.509997,26.58,95.209999,28.780001
2007-04-24,93.239998,26.33,98.489998,28.790001
2007-04-25,95.349999,26.780001,101.459999,28.99
2007-04-26,98.839999,26.549999,100.900002,29.1
2007-04-27,99.919997,27.030001,101.169998,30.120001
2007-04-30,99.800001,26.74,102.209999,29.940001
2007-05-01,99.47,26.860001,103.169998,30.4
2007-05-02,100.390001,27.67,102.220001,30.610001
2007-05-03,100.400002,27.700001,102.800003,30.969999
2007-05-04,100.809998,27.91,102.959999,30.559999
2007-05-07,103.920002,27.809999,103.160004,30.709999
2007-05-08,105.060001,28.360001,103.290001,30.75
2007-05-09,106.880003,26.51,104.379997,30.780001
2007-05-10,107.34,26.290001,104.68,30.58
2007-05-11,108.739999,26.629999,105.980003,30.889999
2007-05-14,109.36,26.290001,105.57,30.969999
2007-05-15,107.519998,26.129999,104.830002,30.9
2007-05-16,107.34,26.48,105.870003,31.07
2007-05-17,109.440001,26.280001,105.309998,30.98
2007-05-18,110.020001,26.209999,107.989998,30.83
2007-05-21,111.98,26.4,107.040001,31.049999
2007-05-22,113.539995,26.370001,106.699997,30.690001
2007-05-23,112.889994,25.969999,105.580002,30.58
2007-05-24,110.689997,25.4,103.949997,30.17
2007-05-25,113.619997,25.52,105.18,30.48
2007-05-29,114.35,25.9,105.910004,30.790001
2007-05-30,118.769995,26.389999,106.93,31.110001
2007-05-31,121.189997,26.92,106.599998,30.690001
2007-06-01,118.4,26.860001,106.540001,30.59
2007-06-04,121.33,27.01,106.230003,30.719999
2007-06-05,122.670004,27.200001,105.839996,30.58
2007-06-06,123.639999,26.6,102.410004,30.290001
2007-06-07,124.069996,25.85,101.800003,29.620001
2007-06-08,124.490005,26.48,103.07,30.049999
2007-06-11,120.190001,26.32,103.220001,30.02
2007-06-12,120.380005,26.059999,102.339996,29.85
2007-06-13,117.500006,26.530001,103.120003,30.389999
2007-06-14,118.749994,26.83,103.849998,30.52
2007-06-15,120.499994,27.389999,105.089996,30.49
2007-06-18,125.090006,27.209999,105.330002,30.51
2007-06-19,123.66,27.299999,106.5,30.459999
2007-06-20,121.550005,27.200001,106.0,30.01
2007-06-21,123.900005,27.32,106.599998,30.219999
2007-06-22,122.999998,26.92,104.440002,29.49
2007-06-25,122.339996,27.030001,105.099998,29.49
2007-06-26,119.650002,27.15,105.330002,29.52
2007-06-27,121.889999,27.27,105.43,29.870001
2007-06-28,120.559996,27.85,105.949997,29.83
2007-06-29,122.040003,27.85,105.25,29.469999
2007-07-02,121.259998,27.889999,105.010002,29.74
2007-07-03,127.17,28.1,106.580002,30.02
2007-07-05,132.749994,28.370001,108.050003,29.99
2007-07-06,132.299997,28.469999,109.029999,29.969999
2007-07-09,130.330006,28.450001,108.970001,29.870001
2007-07-10,132.349998,28.309999,108.629997,29.33
2007-07-11,132.389999,28.76,109.099998,29.49
2007-07-12,134.069998,29.799999,109.279999,30.07
2007-07-13,137.730001,29.889999,108.599998,29.82
2007-07-16,138.099997,29.889999,109.660004,30.030001
2007-07-17,138.910002,29.73,110.769997,30.780001
2007-07-18,138.11999699999998,29.440001,111.080002,30.92
2007-07-19,140.0,29.940001,115.860001,31.51
2007-07-20,143.750006,29.59,114.809998,31.16
2007-07-23,143.700005,30.26,116.379997,31.190001
2007-07-24,134.890003,29.76,116.169998,30.799999
2007-07-25,137.260004,29.91,118.099998,30.709999
2007-07-26,146.000004,29.67,116.529999,29.98
2007-07-27,143.849995,28.969999,115.620003,29.389999
2007-07-30,141.430006,29.49,114.519997,29.4
2007-07-31,131.759998,28.91,110.650002,28.99
2007-08-01,135.000006,29.77,112.040001,29.299999
2007-08-02,136.49,30.129999,113.230003,29.52
2007-08-03,131.85,29.459999,111.889999,28.959999
2007-08-06,135.249998,29.5,113.889999,29.540001
2007-08-07,135.030006,29.690001,113.529999,29.549999
2007-08-08,134.009996,31.68,112.980003,30.0
2007-08-09,126.389996,31.4,110.730003,29.299999
2007-08-10,125.000004,31.389999,112.639999,28.709999
2007-08-13,127.790001,30.83,112.709999,28.629999
2007-08-14,124.029995,30.26,112.050003,28.27
2007-08-15,119.899994,29.92,111.230003,28.1
2007-08-16,117.049995,29.299999,109.690002,27.809999
2007-08-17,122.060003,29.99,110.900002,28.25
2007-08-20,122.219994,29.76,109.220001,28.26
2007-08-21,127.569996,30.1,109.040001,28.07
2007-08-22,132.510002,30.26,110.0,28.219999
2007-08-23,131.069996,30.27,111.449997,28.299999
2007-08-24,135.299999,30.73,113.239998,28.809999
2007-08-27,132.249996,31.1,113.440002,28.49
2007-08-28,126.820005,30.41,112.0,27.93
2007-08-29,134.079998,31.0,114.57,28.59
2007-08-30,136.249994,31.43,115.370003,28.450001
2007-08-31,138.480005,31.92,116.690002,28.73
2007-09-04,144.160002,32.32,118.190002,28.809999
2007-09-05,136.760006,32.220001,117.879997,28.48
2007-09-06,135.010006,31.84,117.620003,28.91
2007-09-07,131.769999,31.52,115.550003,28.440001
2007-09-10,136.710005,31.74,115.800003,28.48
2007-09-11,135.490004,32.16,117.349998,28.93
2007-09-12,136.849995,31.780001,116.0,28.93
2007-09-13,137.200003,31.51,115.949997,29.16
2007-09-14,138.809999,31.559999,115.129997,29.040001
2007-09-17,138.410004,31.5,114.519997,28.73
2007-09-18,140.919994,32.040001000000004,116.629997,28.93
2007-09-19,140.770004,32.09,116.669998,28.67
2007-09-20,140.309994,32.209999,116.860001,28.42
2007-09-21,144.150002,32.299999,116.779999,28.65
2007-09-24,148.280003,31.879999,116.25,29.08
2007-09-25,153.179995,32.439999,116.510002,29.559999
2007-09-26,152.769999,32.990002000000004,117.300003,29.5
2007-09-27,154.499998,33.23,117.709999,29.49
2007-09-28,153.470001,33.130001,117.800003,29.459999
2007-10-01,156.34,32.990002000000004,119.029999,29.77
2007-10-02,158.449995,33.009998,118.360001,29.700001
2007-10-03,157.919996,32.450001,116.400002,29.450001
2007-10-04,156.239998,32.150002,115.690002,29.709999
2007-10-05,161.449997,32.650002,116.300003,29.84
2007-10-08,167.909998,32.709999,117.769997,29.84
2007-10-09,167.859997,33.080002,118.300003,30.1
2007-10-10,166.789999,33.27,118.620003,30.23
2007-10-11,162.230001,32.799999,118.050003,29.91
2007-10-12,167.249996,32.919998,117.809998,30.17
2007-10-15,166.980003,32.790001000000004,118.029999,30.040001
2007-10-16,169.579996,32.290001000000004,119.599998,30.32
2007-10-17,172.750002,32.459999,115.779999,31.08
2007-10-18,173.500006,32.68,114.800003,31.16
2007-10-19,170.420002,31.5,112.279999,30.17
2007-10-22,174.359999,31.370001,113.370003,30.51
2007-10-23,186.160002,31.540001,114.68,30.9
2007-10-24,185.929996,31.26,112.949997,31.25
2007-10-25,182.780005,31.18,112.809998,31.99
2007-10-26,184.699995,31.9,113.730003,35.029999
2007-10-29,185.090004,32.41,114.800003,34.57
2007-10-30,186.999994,32.610001000000004,114.120003,35.57
2007-10-31,189.949995,33.060001,116.120003,36.810001
2007-11-01,187.440004,32.18,113.650002,37.060001
2007-11-02,187.870001,32.509998,114.589996,37.060001
2007-11-05,186.180002,33.080002,113.400002,36.73
2007-11-06,191.789997,34.080002,113.169998,36.41
2007-11-07,186.300005,32.75,111.080002,35.52
2007-11-08,175.469997,29.629999,106.110001,34.740002000000004
2007-11-09,165.37000700000004,28.58,100.25,33.73
2007-11-12,153.759995,29.110001,101.449997,33.380001
2007-11-13,169.960005,30.139999,105.269997,34.459999
2007-11-14,166.109997,29.709999,103.440002,33.93
2007-11-15,164.299995,29.299999,103.599998,33.759998
2007-11-16,166.390003,29.940001,104.790001,34.09
2007-11-19,163.950001,29.43,102.220001,33.959999
2007-11-20,168.850006,29.040001,103.419998,34.580002
2007-11-21,168.459997,28.25,102.220001,34.23
2007-11-23,171.540001,28.690001,104.050003,34.110001000000004
2007-11-26,172.539997,27.5,101.970001,32.970001
2007-11-27,174.80999599999996,27.49,103.830002,33.060001
2007-11-28,180.219999,28.049999,107.370003,33.700001
2007-11-29,184.289999,28.15,107.5,33.59
2007-11-30,182.220005,28.02,105.18,33.599998
2007-12-03,178.859995,27.57,105.830002,32.919998
2007-12-04,179.810003,26.959999,106.629997,32.77
2007-12-05,185.5,27.48,108.160004,34.150002
2007-12-06,189.949995,27.790001,109.699997,34.549999
2007-12-07,194.300001,27.450001,108.860001,34.529999
2007-12-10,194.209999,27.66,109.389999,34.759998
2007-12-11,188.540003,28.02,106.989998,34.099998
2007-12-12,190.860003,28.799999,108.470001,34.470001
2007-12-13,191.829998,29.059999,108.18,35.220001
2007-12-14,190.390005,28.65,105.769997,35.310001
2007-12-17,184.400002,27.950001,104.529999,34.389999
2007-12-18,182.979996,28.15,106.309998,34.740002000000004
2007-12-19,183.119999,28.190001,107.139999,34.790001000000004
2007-12-20,187.209999,28.280001,108.839996,35.52
2007-12-21,193.910006,28.6,111.050003,36.060001
2007-12-24,198.799997,28.719999,111.650002,36.580002
2007-12-26,198.950001,28.379999,111.559998,36.610001
2007-12-27,198.570005,27.790001,109.599998,35.970001
2007-12-28,199.829994,27.559999,110.089996,36.119999
2007-12-31,198.079994,27.07,108.099998,35.599998
2008-01-02,194.84,26.540001,104.690002,35.220001
2008-01-03,194.930002,26.75,104.900002,35.369999
2008-01-04,180.049995,26.120001,101.129997,34.380001
2008-01-07,177.639994,26.129999,100.050003,34.610001000000004
2008-01-08,171.249994,25.43,97.589996,33.450001
2008-01-09,179.399994,26.24,98.309998,34.439999
2008-01-10,178.020002,26.24,99.919998,34.330002
2008-01-11,172.690001,25.870001,97.669998,33.91
2008-01-14,178.780006,26.290001,102.93,34.389999
2008-01-15,169.039997,25.85,101.830002,34.0
2008-01-16,159.639996,25.15,101.629997,33.23
2008-01-17,160.889997,24.33,101.099998,33.110001000000004
2008-01-18,161.359995,24.299999,103.400002,33.009998
2008-01-22,155.639997,23.48,101.220001,31.959999
2008-01-23,139.070005,24.030001,106.099998,31.93
2008-01-24,135.600006,25.110001,106.910004,33.25
2008-01-25,130.009998,24.200001,104.519997,32.939999
2008-01-28,130.009998,24.1,104.980003,32.720001
2008-01-29,131.540007,24.059999,106.099998,32.599998
2008-01-30,132.179995,24.360001,105.650002,32.200001
2008-01-31,135.360001,24.5,107.110001,32.599998
2008-02-01,133.750004,24.940001,109.080002,30.450001
2008-02-04,131.649996,23.82,107.93,30.190001
2008-02-05,129.359997,23.26,105.019997,29.07
2008-02-06,122.000002,23.08,103.589996,28.52
2008-02-07,121.239998,23.379999,102.339996,28.120001
2008-02-08,125.480001,23.540001,103.269997,28.559999
2008-02-11,129.449999,23.52,105.139999,28.209999
2008-02-12,124.860001,23.43,106.529999,28.34
2008-02-13,129.399998,24.059999,108.419998,28.959999
2008-02-14,127.459993,23.530001,106.129997,28.5
2008-02-15,124.629995,23.299999,106.160004,28.42
2008-02-19,122.180006,22.879999,105.0,28.17
2008-02-20,123.820004,23.200001,107.849998,28.219999
2008-02-21,121.540005,23.190001,106.93,28.1
2008-02-22,119.459997,23.6,108.07,27.68
2008-02-25,119.740004,23.799999,110.080002,27.84
2008-02-26,119.150003,24.07,114.379997,28.379999
2008-02-27,122.959997,24.950001,116.459999,28.26
2008-02-28,129.909996,24.66,115.239998,27.93
2008-02-29,125.020004,24.389999,113.860001,27.200001
2008-03-03,121.729996,24.4,114.230003,26.99
2008-03-04,124.619995,24.290001,115.709999,27.59
2008-03-05,124.490005,24.27,115.389999,28.120001
2008-03-06,120.930004,23.940001,112.519997,27.57
2008-03-07,122.249994,24.110001,113.940002,27.870001
2008-03-10,119.690002,23.99,114.010002,28.049999
2008-03-11,127.350004,25.15,116.489998,29.280001
2008-03-12,126.030001,25.139999,117.07,28.629999
2008-03-13,127.940004,24.950001,115.910004,28.620001
2008-03-14,126.610001,24.32,115.230003,27.959999
2008-03-17,126.730003,24.290001,115.550003,28.299999
2008-03-18,132.819996,25.58,118.410004,29.42
2008-03-19,129.670004,24.469999,116.940002,28.620001
2008-03-20,133.270006,24.77,118.330002,29.18
2008-03-24,139.530003,25.639999,119.059998,29.17
2008-03-25,140.979996,25.75,117.970001,29.139999
2008-03-26,145.05999599999996,24.780001,116.910004,28.559999
2008-03-27,140.250006,24.18,115.519997,28.049999
2008-03-28,143.010002,24.08,114.57,27.91
2008-03-31,143.5,24.09,115.139999,28.379999
2008-04-01,149.53000500000005,24.98,116.489998,29.5
2008-04-02,147.489998,24.959999,114.809998,29.16
2008-04-03,151.609999,24.23,116.019997,29.0
2008-04-04,153.080006,24.389999,115.760002,29.16
2008-04-07,155.890003,23.940001,116.309998,29.16
2008-04-08,152.84,23.959999,116.269997,28.75
2008-04-09,151.43999499999995,23.530001,116.769997,28.889999
2008-04-10,154.549999,24.040001,118.779999,29.110001
2008-04-11,147.140003,23.379999,116.0,28.280001
2008-04-14,147.78000500000005,23.309999,117.279999,28.059999
2008-04-15,148.380005,23.110001,117.169998,28.25
2008-04-16,153.700006,23.83,120.470001,28.950001
2008-04-17,154.489998,23.889999,123.080002,29.219999
2008-04-18,161.040001,24.51,124.400002,30.0
2008-04-21,168.160004,24.889999,124.349998,30.42
2008-04-22,160.199995,24.92,123.669998,30.25
2008-04-23,162.890003,25.440001,123.599998,31.450001
2008-04-24,168.93999499999995,26.030001,124.190002,31.799999
2008-04-25,169.73,25.6,123.080002,29.83
2008-04-28,172.240004,25.35,121.690002,28.99
2008-04-29,175.050001,25.51,122.849998,28.639999
2008-04-30,173.950003,25.639999,120.699997,28.52
2008-05-01,179.999994,26.67,123.610001,29.4
2008-05-02,180.940002,26.75,123.18,29.24
2008-05-05,184.729996,26.280001,122.029999,29.08
2008-05-06,186.66,26.33,122.82,29.700001
2008-05-07,182.59,25.780001,124.139999,29.209999
2008-05-08,185.060003,25.700001,124.919998,29.27
2008-05-09,183.450006,25.49,124.059998,29.389999
2008-05-12,188.159994,25.84,125.239998,29.99
2008-05-13,189.959995,25.889999,126.580002,29.780001
2008-05-14,186.260004,25.75,127.519997,29.93
2008-05-15,189.730003,26.5,128.46000700000002,30.450001
2008-05-16,187.619995,26.51,127.82,29.99
2008-05-19,183.599997,26.370001,126.489998,29.459999
2008-05-20,185.899996,25.85,125.18,28.76
2008-05-21,178.190006,25.370001,123.620003,28.25
2008-05-22,177.049994,25.58,124.699997,28.469999
2008-05-23,181.169994,25.1,124.199997,28.049999
2008-05-27,186.429995,25.59,127.32,28.440001
2008-05-28,187.009995,25.540001,129.53999299999998,28.18
2008-05-29,186.690001,26.209999,129.71000700000002,28.309999
2008-05-30,188.749994,26.719999,129.429993,28.32
2008-06-02,186.1,26.35,127.360001,27.799999
2008-06-03,185.369997,26.34,127.839996,27.309999
2008-06-04,185.190006,26.76,127.550003,27.540001
2008-06-05,189.429996,27.540001,128.470001,28.299999
2008-06-06,185.640003,26.540001,124.940002,27.49
2008-06-09,181.610004,26.43,125.860001,27.709999
2008-06-10,185.640003,26.360001,125.940002,27.889999
2008-06-11,180.809999,25.65,123.25,27.120001
2008-06-12,173.26,25.959999,123.849998,28.24
2008-06-13,172.37000700000004,26.370001,126.150002,29.07
2008-06-16,176.840002,26.27,126.709999,28.93
2008-06-17,181.43,25.969999,125.099998,28.799999
2008-06-18,178.750006,25.280001,124.160004,28.459999
2008-06-19,180.900002,25.52,125.019997,28.93
2008-06-20,175.270006,24.639999,122.739998,28.23
2008-06-23,173.159998,24.549999,123.459999,27.969999
2008-06-24,173.25,24.48,123.459999,27.73
2008-06-25,177.390001,24.700001,124.580002,28.35
2008-06-26,168.260006,23.82,121.129997,27.75
2008-06-27,170.089994,23.610001,120.050003,27.629999
2008-06-30,167.440001,23.26,118.529999,27.51
2008-07-01,174.680006,23.15,119.269997,26.870001
2008-07-02,168.180004,22.84,119.099998,25.879999
2008-07-03,170.119995,23.120001,119.540001,25.98
2008-07-07,175.160004,22.57,121.5,26.030001
2008-07-08,179.549997,22.879999,123.879997,25.85
2008-07-09,174.249996,21.58,120.400002,25.23
2008-07-10,176.629997,22.129999,123.18,25.450001
2008-07-11,172.579998,21.82,122.120003,25.25
2008-07-14,173.880001,21.299999,121.540001,25.15
2008-07-15,169.639997,21.040001,123.199997,26.15
2008-07-16,172.810003,21.1,125.940002,27.26
2008-07-17,171.809994,21.52,126.519997,27.52
2008-07-18,165.150002,21.66,129.889999,25.860001
2008-07-21,166.290001,21.84,128.660004,25.639999
2008-07-22,162.019997,21.9,130.0,25.799999
2008-07-23,166.26,22.17,129.520004,26.43
2008-07-24,159.029995,21.76,130.0,25.440001
2008-07-25,162.119999,22.43,128.529999,26.16
2008-07-28,154.399996,21.98,126.25,25.5
2008-07-29,157.080004,22.42,127.660004,26.110001
2008-07-30,159.880001,22.17,128.860001,26.23
2008-07-31,158.950006,21.99,127.980003,25.719999
2008-08-01,156.65999399999995,21.99,126.639999,25.440001
2008-08-04,153.229996,21.99,127.559998,25.280001
2008-08-05,160.640005,22.65,128.869995,26.209999
2008-08-06,164.190006,23.93,129.160004,27.02
2008-08-07,163.570005,23.58,129.050003,27.389999
2008-08-08,169.549995,24.25,128.809998,28.129999
2008-08-11,173.559994,24.620001,126.599998,27.9
2008-08-12,176.73,24.5,125.220001,28.120001
2008-08-13,179.300005,24.309999,125.800003,27.91
2008-08-14,179.320005,24.67,126.940002,27.91
2008-08-15,175.740004,24.91,126.360001,27.809999
2008-08-18,175.389996,24.49,124.589996,27.690001
2008-08-19,173.530006,24.24,122.559998,27.32
2008-08-20,175.84000600000005,24.23,122.510002,27.290001
2008-08-21,174.289997,24.23,122.989998,27.18
2008-08-22,176.790001,24.709999,124.93,27.84
